,country,date,confirmed,death,recovered,last_confirmed,last_death,last_recovered
9573,North Macedonia,2/18/20,0,0,0,0,0,0
9574,North Macedonia,2/19/20,0,0,0,0,0,0
9575,North Macedonia,2/20/20,0,0,0,0,0,0
9576,North Macedonia,2/21/20,0,0,0,0,0,0
9577,North Macedonia,2/22/20,0,0,0,0,0,0
9578,North Macedonia,2/23/20,0,0,0,0,0,0
9579,North Macedonia,2/24/20,0,0,0,0,0,0
9580,North Macedonia,2/25/20,0,0,0,0,0,0
9581,North Macedonia,2/26/20,1,0,0,0,0,0
9582,North Macedonia,2/27/20,1,0,0,1,0,0
9583,North Macedonia,2/28/20,1,0,0,1,0,0
9584,North Macedonia,2/29/20,1,0,0,1,0,0
9585,North Macedonia,3/1/20,1,0,0,1,0,0
9586,North Macedonia,3/2/20,1,0,0,1,0,0
9587,North Macedonia,3/3/20,1,0,0,1,0,0
9588,North Macedonia,3/4/20,1,0,0,1,0,0
9589,North Macedonia,3/5/20,1,0,0,1,0,0
9590,North Macedonia,3/6/20,3,0,0,1,0,0
9591,North Macedonia,3/7/20,3,0,0,3,0,0
9592,North Macedonia,3/8/20,3,0,0,3,0,0
9593,North Macedonia,3/9/20,3,0,0,3,0,0
9594,North Macedonia,3/10/20,7,0,0,3,0,0
9595,North Macedonia,3/11/20,7,0,0,7,0,0
9596,North Macedonia,3/12/20,7,0,0,7,0,0
9597,North Macedonia,3/13/20,14,0,1,7,0,0
9598,North Macedonia,3/14/20,14,0,1,14,0,1
9599,North Macedonia,3/15/20,14,0,1,14,0,1
9600,North Macedonia,3/16/20,18,0,1,14,0,1
9601,North Macedonia,3/17/20,26,0,1,18,0,1
9602,North Macedonia,3/18/20,35,0,1,26,0,1
9603,North Macedonia,3/19/20,48,0,1,35,0,1
9604,North Macedonia,3/20/20,67,0,1,48,0,1
9605,North Macedonia,3/21/20,85,0,1,67,0,1
9606,North Macedonia,3/22/20,115,1,1,85,0,1
9607,North Macedonia,3/23/20,136,2,1,115,1,1
9608,North Macedonia,3/24/20,148,2,1,136,2,1
9609,North Macedonia,3/25/20,177,3,1,148,2,1
9610,North Macedonia,3/26/20,201,3,3,177,3,1
9611,North Macedonia,3/27/20,219,3,3,201,3,3
9612,North Macedonia,3/28/20,241,4,3,219,3,3
9613,North Macedonia,3/29/20,259,6,3,241,4,3
9614,North Macedonia,3/30/20,285,7,12,259,6,3
9615,North Macedonia,3/31/20,329,9,12,285,7,12
9616,North Macedonia,4/1/20,354,11,17,329,9,12
9617,North Macedonia,4/2/20,384,11,17,354,11,17
9618,North Macedonia,4/3/20,430,12,20,384,11,17
9619,North Macedonia,4/4/20,483,17,20,430,12,20
9620,North Macedonia,4/5/20,555,18,23,483,17,20
9621,North Macedonia,4/6/20,570,23,30,555,18,23
9622,North Macedonia,4/7/20,599,26,30,570,23,30
9623,North Macedonia,4/8/20,617,29,35,599,26,30
9624,North Macedonia,4/9/20,663,30,37,617,29,35
9625,North Macedonia,4/10/20,711,32,41,663,30,37
9626,North Macedonia,4/11/20,760,34,41,711,32,41
9627,North Macedonia,4/12/20,828,34,41,760,34,41
9628,North Macedonia,4/13/20,854,38,44,828,34,41
9629,North Macedonia,4/14/20,908,44,86,854,38,44
9630,North Macedonia,4/15/20,974,45,98,908,44,86
9631,North Macedonia,4/16/20,1081,46,121,974,45,98
9632,Norway,1/22/20,0,0,0,0,0,0
9633,Norway,1/23/20,0,0,0,0,0,0
9634,Norway,1/24/20,0,0,0,0,0,0
9635,Norway,1/25/20,0,0,0,0,0,0
9636,Norway,1/26/20,0,0,0,0,0,0
9637,Norway,1/27/20,0,0,0,0,0,0
9638,Norway,1/28/20,0,0,0,0,0,0
9639,Norway,1/29/20,0,0,0,0,0,0
9640,Norway,1/30/20,0,0,0,0,0,0
9641,Norway,1/31/20,0,0,0,0,0,0
9642,Norway,2/1/20,0,0,0,0,0,0
9643,Norway,2/2/20,0,0,0,0,0,0
9644,Norway,2/3/20,0,0,0,0,0,0
9645,Norway,2/4/20,0,0,0,0,0,0
9646,Norway,2/5/20,0,0,0,0,0,0
9647,Norway,2/6/20,0,0,0,0,0,0
9648,Norway,2/7/20,0,0,0,0,0,0
9649,Norway,2/8/20,0,0,0,0,0,0
9650,Norway,2/9/20,0,0,0,0,0,0
9651,Norway,2/10/20,0,0,0,0,0,0
9652,Norway,2/11/20,0,0,0,0,0,0
9653,Norway,2/12/20,0,0,0,0,0,0
9654,Norway,2/13/20,0,0,0,0,0,0
9655,Norway,2/14/20,0,0,0,0,0,0
9656,Norway,2/15/20,0,0,0,0,0,0
9657,Norway,2/16/20,0,0,0,0,0,0
9658,Norway,2/17/20,0,0,0,0,0,0
9659,Norway,2/18/20,0,0,0,0,0,0
9660,Norway,2/19/20,0,0,0,0,0,0
9661,Norway,2/20/20,0,0,0,0,0,0
9662,Norway,2/21/20,0,0,0,0,0,0
9663,Norway,2/22/20,0,0,0,0,0,0
9664,Norway,2/23/20,0,0,0,0,0,0
9665,Norway,2/24/20,0,0,0,0,0,0
9666,Norway,2/25/20,0,0,0,0,0,0
9667,Norway,2/26/20,1,0,0,0,0,0
9668,Norway,2/27/20,1,0,0,1,0,0
9669,Norway,2/28/20,6,0,0,1,0,0
9670,Norway,2/29/20,15,0,0,6,0,0
9671,Norway,3/1/20,19,0,0,15,0,0
9672,Norway,3/2/20,25,0,0,19,0,0
9673,Norway,3/3/20,32,0,0,25,0,0
9674,Norway,3/4/20,56,0,0,32,0,0
9675,Norway,3/5/20,87,0,0,56,0,0
9676,Norway,3/6/20,108,0,0,87,0,0
9677,Norway,3/7/20,147,0,0,108,0,0
9678,Norway,3/8/20,176,0,0,147,0,0
9679,Norway,3/9/20,205,0,1,176,0,0
9680,Norway,3/10/20,400,0,1,205,0,1
9681,Norway,3/11/20,598,0,1,400,0,1
9682,Norway,3/12/20,702,0,1,598,0,1
9683,Norway,3/13/20,996,0,1,702,0,1
9684,Norway,3/14/20,1090,3,1,996,0,1
9685,Norway,3/15/20,1221,3,1,1090,3,1
9686,Norway,3/16/20,1333,3,1,1221,3,1
9687,Norway,3/17/20,1463,3,1,1333,3,1
9688,Norway,3/18/20,1550,6,1,1463,3,1
9689,Norway,3/19/20,1746,7,1,1550,6,1
9690,Norway,3/20/20,1914,7,1,1746,7,1
9691,Norway,3/21/20,2118,7,1,1914,7,1
9692,Norway,3/22/20,2385,7,1,2118,7,1
9693,Norway,3/23/20,2621,10,1,2385,7,1
9694,Norway,3/24/20,2863,12,6,2621,10,1
9695,Norway,3/25/20,3084,14,6,2863,12,6
9696,Norway,3/26/20,3369,14,6,3084,14,6
9697,Norway,3/27/20,3755,19,6,3369,14,6
9698,Norway,3/28/20,4015,23,7,3755,19,6
9699,Norway,3/29/20,4284,25,7,4015,23,7
9700,Norway,3/30/20,4445,32,12,4284,25,7
9701,Norway,3/31/20,4641,39,13,4445,32,12
9702,Norway,4/1/20,4863,44,13,4641,39,13
9703,Norway,4/2/20,5147,50,32,4863,44,13
9704,Norway,4/3/20,5370,59,32,5147,50,32
9705,Norway,4/4/20,5550,62,32,5370,59,32
9706,Norway,4/5/20,5687,71,32,5550,62,32
9707,Norway,4/6/20,5865,76,32,5687,71,32
9708,Norway,4/7/20,6086,89,32,5865,76,32
9709,Norway,4/8/20,6086,101,32,6086,89,32
9710,Norway,4/9/20,6211,108,32,6086,101,32
9711,Norway,4/10/20,6314,113,32,6211,108,32
9712,Norway,4/11/20,6409,119,32,6314,113,32
9713,Norway,4/12/20,6525,128,32,6409,119,32
9714,Norway,4/13/20,6603,134,32,6525,128,32
9715,Norway,4/14/20,6623,139,32,6603,134,32
9716,Norway,4/15/20,6740,150,32,6623,139,32
9717,Norway,4/16/20,6896,152,32,6740,150,32
9718,Oman,1/22/20,0,0,0,0,0,0
9719,Oman,1/23/20,0,0,0,0,0,0
9720,Oman,1/24/20,0,0,0,0,0,0
9721,Oman,1/25/20,0,0,0,0,0,0
9722,Oman,1/26/20,0,0,0,0,0,0
9723,Oman,1/27/20,0,0,0,0,0,0
9724,Oman,1/28/20,0,0,0,0,0,0
9725,Oman,1/29/20,0,0,0,0,0,0
9726,Oman,1/30/20,0,0,0,0,0,0
9727,Oman,1/31/20,0,0,0,0,0,0
9728,Oman,2/1/20,0,0,0,0,0,0
9729,Oman,2/2/20,0,0,0,0,0,0
9730,Oman,2/3/20,0,0,0,0,0,0
9731,Oman,2/4/20,0,0,0,0,0,0
9732,Oman,2/5/20,0,0,0,0,0,0
9733,Oman,2/6/20,0,0,0,0,0,0
9734,Oman,2/7/20,0,0,0,0,0,0
9735,Oman,2/8/20,0,0,0,0,0,0
9736,Oman,2/9/20,0,0,0,0,0,0
9737,Oman,2/10/20,0,0,0,0,0,0
9738,Oman,2/11/20,0,0,0,0,0,0
9739,Oman,2/12/20,0,0,0,0,0,0
9740,Oman,2/13/20,0,0,0,0,0,0
9741,Oman,2/14/20,0,0,0,0,0,0
9742,Oman,2/15/20,0,0,0,0,0,0
9743,Oman,2/16/20,0,0,0,0,0,0
9744,Oman,2/17/20,0,0,0,0,0,0
9745,Oman,2/18/20,0,0,0,0,0,0
9746,Oman,2/19/20,0,0,0,0,0,0
9747,Oman,2/20/20,0,0,0,0,0,0
9748,Oman,2/21/20,0,0,0,0,0,0
9749,Oman,2/22/20,0,0,0,0,0,0
9750,Oman,2/23/20,0,0,0,0,0,0
9751,Oman,2/24/20,2,0,0,0,0,0
9752,Oman,2/25/20,2,0,0,2,0,0
9753,Oman,2/26/20,4,0,0,2,0,0
9754,Oman,2/27/20,4,0,0,4,0,0
9755,Oman,2/28/20,4,0,0,4,0,0
9756,Oman,2/29/20,6,0,1,4,0,0
9757,Oman,3/1/20,6,0,1,6,0,1
9758,Oman,3/2/20,6,0,1,6,0,1
9759,Oman,3/3/20,12,0,2,6,0,1
9760,Oman,3/4/20,15,0,2,12,0,2
9761,Oman,3/5/20,16,0,2,15,0,2
9762,Oman,3/6/20,16,0,2,16,0,2
9763,Oman,3/7/20,16,0,2,16,0,2
9764,Oman,3/8/20,16,0,2,16,0,2
9765,Oman,3/9/20,16,0,2,16,0,2
9766,Oman,3/10/20,18,0,9,16,0,2
9767,Oman,3/11/20,18,0,9,18,0,9
9768,Oman,3/12/20,18,0,9,18,0,9
9769,Oman,3/13/20,19,0,9,18,0,9
9770,Oman,3/14/20,19,0,9,19,0,9
9771,Oman,3/15/20,22,0,9,19,0,9
9772,Oman,3/16/20,22,0,9,22,0,9
9773,Oman,3/17/20,24,0,9,22,0,9
9774,Oman,3/18/20,39,0,12,24,0,9
9775,Oman,3/19/20,48,0,12,39,0,12
9776,Oman,3/20/20,48,0,12,48,0,12
9777,Oman,3/21/20,52,0,12,48,0,12
9778,Oman,3/22/20,55,0,17,52,0,12
9779,Oman,3/23/20,66,0,17,55,0,17
9780,Oman,3/24/20,84,0,17,66,0,17
9781,Oman,3/25/20,99,0,17,84,0,17
9782,Oman,3/26/20,109,0,23,99,0,17
9783,Oman,3/27/20,131,0,23,109,0,23
9784,Oman,3/28/20,152,0,23,131,0,23
9785,Oman,3/29/20,167,0,23,152,0,23
9786,Oman,3/30/20,179,0,29,167,0,23
9787,Oman,3/31/20,192,1,34,179,0,29
9788,Oman,4/1/20,210,1,34,192,1,34
9789,Oman,4/2/20,231,1,57,210,1,34
9790,Oman,4/3/20,252,1,57,231,1,57
9791,Oman,4/4/20,277,2,61,252,1,57
9792,Oman,4/5/20,298,2,61,277,2,61
9793,Oman,4/6/20,331,2,61,298,2,61
9794,Oman,4/7/20,371,2,67,331,2,61
9795,Oman,4/8/20,419,2,72,371,2,67
9796,Oman,4/9/20,457,3,109,419,2,72
9797,Oman,4/10/20,484,3,109,457,3,109
9798,Oman,4/11/20,546,3,109,484,3,109
9799,Oman,4/12/20,599,4,109,546,3,109
9800,Oman,4/13/20,727,4,124,599,4,109
9801,Oman,4/14/20,813,4,130,727,4,124
9802,Oman,4/15/20,910,4,131,813,4,130
9803,Oman,4/16/20,1019,4,176,910,4,131
9804,Pakistan,1/22/20,0,0,0,0,0,0
9805,Pakistan,1/23/20,0,0,0,0,0,0
9806,Pakistan,1/24/20,0,0,0,0,0,0
9807,Pakistan,1/25/20,0,0,0,0,0,0
9808,Pakistan,1/26/20,0,0,0,0,0,0
9809,Pakistan,1/27/20,0,0,0,0,0,0
9810,Pakistan,1/28/20,0,0,0,0,0,0
9811,Pakistan,1/29/20,0,0,0,0,0,0
9812,Pakistan,1/30/20,0,0,0,0,0,0
9813,Pakistan,1/31/20,0,0,0,0,0,0
9814,Pakistan,2/1/20,0,0,0,0,0,0
9815,Pakistan,2/2/20,0,0,0,0,0,0
9816,Pakistan,2/3/20,0,0,0,0,0,0
9817,Pakistan,2/4/20,0,0,0,0,0,0
9818,Pakistan,2/5/20,0,0,0,0,0,0
9819,Pakistan,2/6/20,0,0,0,0,0,0
9820,Pakistan,2/7/20,0,0,0,0,0,0
9821,Pakistan,2/8/20,0,0,0,0,0,0
9822,Pakistan,2/9/20,0,0,0,0,0,0
9823,Pakistan,2/10/20,0,0,0,0,0,0
9824,Pakistan,2/11/20,0,0,0,0,0,0
9825,Pakistan,2/12/20,0,0,0,0,0,0
9826,Pakistan,2/13/20,0,0,0,0,0,0
9827,Pakistan,2/14/20,0,0,0,0,0,0
9828,Pakistan,2/15/20,0,0,0,0,0,0
9829,Pakistan,2/16/20,0,0,0,0,0,0
9830,Pakistan,2/17/20,0,0,0,0,0,0
9831,Pakistan,2/18/20,0,0,0,0,0,0
9832,Pakistan,2/19/20,0,0,0,0,0,0
9833,Pakistan,2/20/20,0,0,0,0,0,0
9834,Pakistan,2/21/20,0,0,0,0,0,0
9835,Pakistan,2/22/20,0,0,0,0,0,0
9836,Pakistan,2/23/20,0,0,0,0,0,0
9837,Pakistan,2/24/20,0,0,0,0,0,0
9838,Pakistan,2/25/20,0,0,0,0,0,0
9839,Pakistan,2/26/20,2,0,0,0,0,0
9840,Pakistan,2/27/20,2,0,0,2,0,0
9841,Pakistan,2/28/20,2,0,0,2,0,0
9842,Pakistan,2/29/20,4,0,0,2,0,0
9843,Pakistan,3/1/20,4,0,0,4,0,0
9844,Pakistan,3/2/20,4,0,0,4,0,0
9845,Pakistan,3/3/20,5,0,0,4,0,0
9846,Pakistan,3/4/20,5,0,0,5,0,0
9847,Pakistan,3/5/20,5,0,0,5,0,0
9848,Pakistan,3/6/20,6,0,0,5,0,0
9849,Pakistan,3/7/20,6,0,0,6,0,0
9850,Pakistan,3/8/20,6,0,1,6,0,0
9851,Pakistan,3/9/20,6,0,1,6,0,1
9852,Pakistan,3/10/20,16,0,1,6,0,1
9853,Pakistan,3/11/20,19,0,2,16,0,1
9854,Pakistan,3/12/20,20,0,2,19,0,2
9855,Pakistan,3/13/20,28,0,2,20,0,2
9856,Pakistan,3/14/20,31,0,2,28,0,2
9857,Pakistan,3/15/20,53,0,2,31,0,2
9858,Pakistan,3/16/20,136,0,2,53,0,2
9859,Pakistan,3/17/20,236,0,2,136,0,2
9860,Pakistan,3/18/20,299,0,2,236,0,2
9861,Pakistan,3/19/20,454,2,13,299,0,2
9862,Pakistan,3/20/20,501,3,13,454,2,13
9863,Pakistan,3/21/20,730,3,13,501,3,13
9864,Pakistan,3/22/20,776,5,5,730,3,13
9865,Pakistan,3/23/20,875,6,5,776,5,5
9866,Pakistan,3/24/20,972,7,18,875,6,5
9867,Pakistan,3/25/20,1063,8,21,972,7,18
9868,Pakistan,3/26/20,1201,9,21,1063,8,21
9869,Pakistan,3/27/20,1373,11,23,1201,9,21
9870,Pakistan,3/28/20,1495,12,29,1373,11,23
9871,Pakistan,3/29/20,1597,14,29,1495,12,29
9872,Pakistan,3/30/20,1717,21,76,1597,14,29
9873,Pakistan,3/31/20,1938,26,76,1717,21,76
9874,Pakistan,4/1/20,2118,27,94,1938,26,76
9875,Pakistan,4/2/20,2421,34,125,2118,27,94
9876,Pakistan,4/3/20,2686,40,126,2421,34,125
9877,Pakistan,4/4/20,2818,41,131,2686,40,126
9878,Pakistan,4/5/20,3157,47,211,2818,41,131
9879,Pakistan,4/6/20,3766,53,259,3157,47,211
9880,Pakistan,4/7/20,4035,57,429,3766,53,259
9881,Pakistan,4/8/20,4263,61,467,4035,57,429
9882,Pakistan,4/9/20,4489,65,572,4263,61,467
9883,Pakistan,4/10/20,4695,66,727,4489,65,572
9884,Pakistan,4/11/20,5011,86,762,4695,66,727
9885,Pakistan,4/12/20,5230,91,1028,5011,86,762
9886,Pakistan,4/13/20,5496,93,1095,5230,91,1028
9887,Pakistan,4/14/20,5837,96,1378,5496,93,1095
9888,Pakistan,4/15/20,6383,111,1446,5837,96,1378
9889,Pakistan,4/16/20,6919,128,1645,6383,111,1446
9890,Panama,1/22/20,0,0,0,0,0,0
9891,Panama,1/23/20,0,0,0,0,0,0
9892,Panama,1/24/20,0,0,0,0,0,0
9893,Panama,1/25/20,0,0,0,0,0,0
9894,Panama,1/26/20,0,0,0,0,0,0
9895,Panama,1/27/20,0,0,0,0,0,0
9896,Panama,1/28/20,0,0,0,0,0,0
9897,Panama,1/29/20,0,0,0,0,0,0
9898,Panama,1/30/20,0,0,0,0,0,0
9899,Panama,1/31/20,0,0,0,0,0,0
9900,Panama,2/1/20,0,0,0,0,0,0
9901,Panama,2/2/20,0,0,0,0,0,0
9902,Panama,2/3/20,0,0,0,0,0,0
9903,Panama,2/4/20,0,0,0,0,0,0
9904,Panama,2/5/20,0,0,0,0,0,0
9905,Panama,2/6/20,0,0,0,0,0,0
9906,Panama,2/7/20,0,0,0,0,0,0
9907,Panama,2/8/20,0,0,0,0,0,0
9908,Panama,2/9/20,0,0,0,0,0,0
9909,Panama,2/10/20,0,0,0,0,0,0
9910,Panama,2/11/20,0,0,0,0,0,0
9911,Panama,2/12/20,0,0,0,0,0,0
9912,Panama,2/13/20,0,0,0,0,0,0
9913,Panama,2/14/20,0,0,0,0,0,0
9914,Panama,2/15/20,0,0,0,0,0,0
9915,Panama,2/16/20,0,0,0,0,0,0
9916,Panama,2/17/20,0,0,0,0,0,0
9917,Panama,2/18/20,0,0,0,0,0,0
9918,Panama,2/19/20,0,0,0,0,0,0
9919,Panama,2/20/20,0,0,0,0,0,0
9920,Panama,2/21/20,0,0,0,0,0,0
9921,Panama,2/22/20,0,0,0,0,0,0
9922,Panama,2/23/20,0,0,0,0,0,0
9923,Panama,2/24/20,0,0,0,0,0,0
9924,Panama,2/25/20,0,0,0,0,0,0
9925,Panama,2/26/20,0,0,0,0,0,0
9926,Panama,2/27/20,0,0,0,0,0,0
9927,Panama,2/28/20,0,0,0,0,0,0
9928,Panama,2/29/20,0,0,0,0,0,0
9929,Panama,3/1/20,0,0,0,0,0,0
9930,Panama,3/2/20,0,0,0,0,0,0
9931,Panama,3/3/20,0,0,0,0,0,0
9932,Panama,3/4/20,0,0,0,0,0,0
9933,Panama,3/5/20,0,0,0,0,0,0
9934,Panama,3/6/20,0,0,0,0,0,0
9935,Panama,3/7/20,0,0,0,0,0,0
9936,Panama,3/8/20,0,0,0,0,0,0
9937,Panama,3/9/20,0,0,0,0,0,0
9938,Panama,3/10/20,1,0,0,0,0,0
9939,Panama,3/11/20,8,1,0,1,0,0
9940,Panama,3/12/20,11,1,0,8,1,0
9941,Panama,3/13/20,27,1,0,11,1,0
9942,Panama,3/14/20,36,1,0,27,1,0
9943,Panama,3/15/20,43,1,0,36,1,0
9944,Panama,3/16/20,55,1,0,43,1,0
9945,Panama,3/17/20,69,1,0,55,1,0
9946,Panama,3/18/20,86,1,0,69,1,0
9947,Panama,3/19/20,109,1,0,86,1,0
9948,Panama,3/20/20,137,1,0,109,1,0
9949,Panama,3/21/20,200,1,0,137,1,0
9950,Panama,3/22/20,313,3,0,200,1,0
9951,Panama,3/23/20,345,6,0,313,3,0
9952,Panama,3/24/20,345,6,1,345,6,0
9953,Panama,3/25/20,443,8,1,345,6,1
9954,Panama,3/26/20,558,8,2,443,8,1
9955,Panama,3/27/20,674,9,2,558,8,2
9956,Panama,3/28/20,786,14,2,674,9,2
9957,Panama,3/29/20,901,17,4,786,14,2
9958,Panama,3/30/20,989,24,4,901,17,4
9959,Panama,3/31/20,1181,30,9,989,24,4
9960,Panama,4/1/20,1181,30,9,1181,30,9
9961,Panama,4/2/20,1317,32,9,1181,30,9
9962,Panama,4/3/20,1475,37,10,1317,32,9
9963,Panama,4/4/20,1673,41,13,1475,37,10
9964,Panama,4/5/20,1801,46,13,1673,41,13
9965,Panama,4/6/20,1988,54,13,1801,46,13
9966,Panama,4/7/20,2100,55,14,1988,54,13
9967,Panama,4/8/20,2249,59,16,2100,55,14
9968,Panama,4/9/20,2528,63,16,2249,59,16
9969,Panama,4/10/20,2752,66,16,2528,63,16
9970,Panama,4/11/20,2974,74,17,2752,66,16
9971,Panama,4/12/20,3234,79,23,2974,74,17
9972,Panama,4/13/20,3400,87,29,3234,79,23
9973,Panama,4/14/20,3472,94,61,3400,87,29
9974,Panama,4/15/20,3574,95,72,3472,94,61
9975,Panama,4/16/20,3751,103,75,3574,95,72
9976,Papua New Guinea,1/22/20,0,0,0,0,0,0
9977,Papua New Guinea,1/23/20,0,0,0,0,0,0
9978,Papua New Guinea,1/24/20,0,0,0,0,0,0
9979,Papua New Guinea,1/25/20,0,0,0,0,0,0
9980,Papua New Guinea,1/26/20,0,0,0,0,0,0
9981,Papua New Guinea,1/27/20,0,0,0,0,0,0
9982,Papua New Guinea,1/28/20,0,0,0,0,0,0
9983,Papua New Guinea,1/29/20,0,0,0,0,0,0
9984,Papua New Guinea,1/30/20,0,0,0,0,0,0
9985,Papua New Guinea,1/31/20,0,0,0,0,0,0
9986,Papua New Guinea,2/1/20,0,0,0,0,0,0
9987,Papua New Guinea,2/2/20,0,0,0,0,0,0
9988,Papua New Guinea,2/3/20,0,0,0,0,0,0
9989,Papua New Guinea,2/4/20,0,0,0,0,0,0
9990,Papua New Guinea,2/5/20,0,0,0,0,0,0
9991,Papua New Guinea,2/6/20,0,0,0,0,0,0
9992,Papua New Guinea,2/7/20,0,0,0,0,0,0
9993,Papua New Guinea,2/8/20,0,0,0,0,0,0
9994,Papua New Guinea,2/9/20,0,0,0,0,0,0
9995,Papua New Guinea,2/10/20,0,0,0,0,0,0
9996,Papua New Guinea,2/11/20,0,0,0,0,0,0
9997,Papua New Guinea,2/12/20,0,0,0,0,0,0
9998,Papua New Guinea,2/13/20,0,0,0,0,0,0
9999,Papua New Guinea,2/14/20,0,0,0,0,0,0
10000,Papua New Guinea,2/15/20,0,0,0,0,0,0
10001,Papua New Guinea,2/16/20,0,0,0,0,0,0
10002,Papua New Guinea,2/17/20,0,0,0,0,0,0
10003,Papua New Guinea,2/18/20,0,0,0,0,0,0
10004,Papua New Guinea,2/19/20,0,0,0,0,0,0
10005,Papua New Guinea,2/20/20,0,0,0,0,0,0
10006,Papua New Guinea,2/21/20,0,0,0,0,0,0
10007,Papua New Guinea,2/22/20,0,0,0,0,0,0
10008,Papua New Guinea,2/23/20,0,0,0,0,0,0
10009,Papua New Guinea,2/24/20,0,0,0,0,0,0
10010,Papua New Guinea,2/25/20,0,0,0,0,0,0
10011,Papua New Guinea,2/26/20,0,0,0,0,0,0
10012,Papua New Guinea,2/27/20,0,0,0,0,0,0
10013,Papua New Guinea,2/28/20,0,0,0,0,0,0
10014,Papua New Guinea,2/29/20,0,0,0,0,0,0
10015,Papua New Guinea,3/1/20,0,0,0,0,0,0
10016,Papua New Guinea,3/2/20,0,0,0,0,0,0
10017,Papua New Guinea,3/3/20,0,0,0,0,0,0
10018,Papua New Guinea,3/4/20,0,0,0,0,0,0
10019,Papua New Guinea,3/5/20,0,0,0,0,0,0
10020,Papua New Guinea,3/6/20,0,0,0,0,0,0
10021,Papua New Guinea,3/7/20,0,0,0,0,0,0
10022,Papua New Guinea,3/8/20,0,0,0,0,0,0
10023,Papua New Guinea,3/9/20,0,0,0,0,0,0
10024,Papua New Guinea,3/10/20,0,0,0,0,0,0
10025,Papua New Guinea,3/11/20,0,0,0,0,0,0
10026,Papua New Guinea,3/12/20,0,0,0,0,0,0
10027,Papua New Guinea,3/13/20,0,0,0,0,0,0
10028,Papua New Guinea,3/14/20,0,0,0,0,0,0
10029,Papua New Guinea,3/15/20,0,0,0,0,0,0
10030,Papua New Guinea,3/16/20,0,0,0,0,0,0
10031,Papua New Guinea,3/17/20,0,0,0,0,0,0
10032,Papua New Guinea,3/18/20,0,0,0,0,0,0
10033,Papua New Guinea,3/19/20,0,0,0,0,0,0
10034,Papua New Guinea,3/20/20,1,0,0,0,0,0
10035,Papua New Guinea,3/21/20,1,0,0,1,0,0
10036,Papua New Guinea,3/22/20,1,0,0,1,0,0
10037,Papua New Guinea,3/23/20,1,0,0,1,0,0
10038,Papua New Guinea,3/24/20,1,0,0,1,0,0
10039,Papua New Guinea,3/25/20,1,0,0,1,0,0
10040,Papua New Guinea,3/26/20,1,0,0,1,0,0
10041,Papua New Guinea,3/27/20,1,0,0,1,0,0
10042,Papua New Guinea,3/28/20,1,0,0,1,0,0
10043,Papua New Guinea,3/29/20,1,0,0,1,0,0
10044,Papua New Guinea,3/30/20,1,0,0,1,0,0
10045,Papua New Guinea,3/31/20,1,0,0,1,0,0
10046,Papua New Guinea,4/1/20,1,0,0,1,0,0
10047,Papua New Guinea,4/2/20,1,0,0,1,0,0
10048,Papua New Guinea,4/3/20,1,0,0,1,0,0
10049,Papua New Guinea,4/4/20,1,0,0,1,0,0
10050,Papua New Guinea,4/5/20,1,0,0,1,0,0
10051,Papua New Guinea,4/6/20,2,0,0,1,0,0
10052,Papua New Guinea,4/7/20,2,0,0,2,0,0
10053,Papua New Guinea,4/8/20,2,0,0,2,0,0
10054,Papua New Guinea,4/9/20,2,0,0,2,0,0
10055,Papua New Guinea,4/10/20,2,0,0,2,0,0
10056,Papua New Guinea,4/11/20,2,0,0,2,0,0
10057,Papua New Guinea,4/12/20,2,0,0,2,0,0
10058,Papua New Guinea,4/13/20,2,0,0,2,0,0
10059,Papua New Guinea,4/14/20,2,0,0,2,0,0
10060,Papua New Guinea,4/15/20,2,0,0,2,0,0
10061,Papua New Guinea,4/16/20,7,0,0,2,0,0
10062,Paraguay,1/22/20,0,0,0,0,0,0
10063,Paraguay,1/23/20,0,0,0,0,0,0
10064,Paraguay,1/24/20,0,0,0,0,0,0
10065,Paraguay,1/25/20,0,0,0,0,0,0
10066,Paraguay,1/26/20,0,0,0,0,0,0
10067,Paraguay,1/27/20,0,0,0,0,0,0
10068,Paraguay,1/28/20,0,0,0,0,0,0
10069,Paraguay,1/29/20,0,0,0,0,0,0
10070,Paraguay,1/30/20,0,0,0,0,0,0
10071,Paraguay,1/31/20,0,0,0,0,0,0
10072,Paraguay,2/1/20,0,0,0,0,0,0
10073,Paraguay,2/2/20,0,0,0,0,0,0
10074,Paraguay,2/3/20,0,0,0,0,0,0
10075,Paraguay,2/4/20,0,0,0,0,0,0
10076,Paraguay,2/5/20,0,0,0,0,0,0
10077,Paraguay,2/6/20,0,0,0,0,0,0
10078,Paraguay,2/7/20,0,0,0,0,0,0
10079,Paraguay,2/8/20,0,0,0,0,0,0
10080,Paraguay,2/9/20,0,0,0,0,0,0
10081,Paraguay,2/10/20,0,0,0,0,0,0
10082,Paraguay,2/11/20,0,0,0,0,0,0
10083,Paraguay,2/12/20,0,0,0,0,0,0
10084,Paraguay,2/13/20,0,0,0,0,0,0
10085,Paraguay,2/14/20,0,0,0,0,0,0
10086,Paraguay,2/15/20,0,0,0,0,0,0
10087,Paraguay,2/16/20,0,0,0,0,0,0
10088,Paraguay,2/17/20,0,0,0,0,0,0
10089,Paraguay,2/18/20,0,0,0,0,0,0
10090,Paraguay,2/19/20,0,0,0,0,0,0
